"county","jail_2014","jail_1970","jail_1980","jail_1990","jail_2000","black_1990","black_2000","black_2014","black_2010","jail_2010"
22053,352.01,123.16,223.78,163.8,386.14,381.57,542.66,1015.08,1336.75,492.39
22055,542.66,147.89,162.49,518.44,425.46,1444.95,1247.11,736.38,1372.17,604.55
22057,281.76,93.79,177.29,219.79,399.46,1116.35,2095.34,928.13,1455.97,346.47
22059,165.77,87.66,96.14,344.17,276.31,2040.82,993.02,294.12,299.4,194.41
22061,571.53,69.75,73.98,303.22,282.15,729.3,552.21,1065.22,887.1,476.08
22063,609.12,83.41,167.65,236.46,219.6,1971.71,2216.85,1861.95,2245.66,460.51
22065,10930.71,64.39,195.92,392.86,1481.95,0,505.45,13666.73,14090.91,13489.17
22067,928.13,463.5,271.99,547.99,2325.1,944.78,4353.63,1591.64,4669.98,2594.56
22069,1906.7,162.5,197.94,215.47,1343.16,484.8,2972.02,3445.39,3003.52,1688.57
22071,861.38,321.23,491.49,1099.46,1880.31,1475.2,2688.59,1226.4,2117.39,1380.94
22073,1037.6,290.9,287.29,525.76,665.79,1764.34,1539.15,2029.92,1932.19,1098.16
22075,0,209.1,274.68,507.67,1453.44,1759.13,3610.29,0,0,0
22077,1057.16,195.74,195.97,376.22,584.46,504.11,1013.39,2601.56,1969.1,832.6
22079,1355.29,145.18,241.24,331.52,1096.26,1025.87,2724.48,2690.08,2362.94,1105.52
22081,874.69,116.55,220.14,822.36,1122.2,1183.43,1709.96,1066.67,1343.97,969.34
22083,5066.34,82.28,212.95,365.13,5191.24,1984.03,6783.22,9162.52,9377.56,5177.7
22085,906.88,150.83,150.39,186.12,547.48,495.1,4147.56,2113.21,2908.28,958.11
22087,851.34,62.27,109.41,176.56,522.45,1497.75,6307.41,1738.12,3171.52,1043.67
22089,952.38,70.88,102.61,237.9,503.37,672.59,1083.41,4496.93,3613.95,1234.6
22091,804.94,223.01,285.67,473.27,832.34,734.67,929.69,1230.28,1087.93,763.67
22093,512.03,103.46,110.64,339.32,601.23,645.77,1090.04,747.11,845.05,548.58
22095,705.7,52.72,121.55,164.18,1011.25,354.59,2011.98,1018.96,1075.2,728.84
22097,66.95,95.9,126.88,387.68,436.77,851.22,956.63,119.22,117.01,81.01
22099,673.98,114.34,190.36,730,1404.3,1873.69,3102.19,904.68,1639.87,542.56
22101,1173.21,129.62,302.99,313.97,782.71,661.4,1288.52,2110.04,1407.22,1125.74
22103,575.51,160.6,96.47,119.33,308.76,652.78,1204.33,3128.24,2610.95,625.15
22105,553.86,153.05,212.28,516.18,642.69,441.86,2037.56,75.96,1300.55,575.41
22107,0,78.26,244.11,519.22,9331.07,3391.24,13365.68,0,0,0
22109,923.14,127.49,141.34,221.3,792.77,844.66,2719.59,2378.78,2203.45,797.16
22111,2251.49,37.4,203.58,581.84,899.39,1501.85,3436.29,3568.58,6198.45,2286.84
22113,373.43,92.94,138.81,226.43,383.66,669.48,1622.29,1104.36,1308.56,384.71
22115,627.55,71.68,201.17,201.95,566.28,400,2125.56,2201.97,1973.44,561.47
22117,535.5,113.62,102.39,320.29,385.18,547.84,850.05,1098.43,922.63,480.14
22119,1653.54,136.02,168.57,405.34,1039.6,893.73,2444.02,3486.34,3486.34,1612.86
22121,1081.78,229.12,356.91,279.4,2546.33,711.35,5990.6,2146.58,4647.77,2483.68
22123,334.59,39.48,204.82,317.94,330.92,1144.41,1168.83,1308.26,1055.2,330.26
22125,287.36,125.47,233.63,231.74,281.78,310.01,424.99,360.7,417.84,334.74
22127,471.02,178.1,248.94,314.93,408.33,852.95,675.74,243.68,524.99,509.2
23001,209.93,62.54,45.54,124.09,127.75,363.64,2215.41,1206.9,1137.4,193.39
23003,162.6,57.4,86.09,86.75,129.73,155.04,545.17,427.35,492.61,161.43
23005,197.41,44.39,65.8,108.42,143.34,283.55,1402.81,437.56,1207.08,169.44
23007,110.71,37.13,77.46,107.16,99.58,0,0,0,0,110.71
23009,70.44,24.26,38.38,62.34,90.69,0,1050.42,673.4,822.91,92.58
23011,200.95,40.28,69.79,87,168.66,0,690.02,1397.52,1006.71,212.98
23013,279.35,29.39,57.78,117.41,188.81,2702.7,1562.5,757.58,757.58,256.98
23015,392.12,0,0,42.88,79.68,0,0,2909.8,3710,360.9
23017,120.84,43.34,70.91,84.15,92.42,0,1538.46,735.29,735.29,120.84
23019,137.79,24.42,52.76,107.53,129.9,1385.04,715.17,822.67,905.04,134.98
23021,231.42,41.27,91.26,126.63,184.83,0,0,1176.47,2966.1,181.35
23023,392.11,0,0,42.88,79.67,0,0,1884.94,2108.28,360.9
23025,392.52,62.57,105.7,131.64,168.32,0,1075.27,1785.71,2747.25,450.1
23027,115.3,72.56,67.47,85.8,127.39,0,0,0,0,115.3
23029,187.39,34.45,47.04,130.68,159.15,0,0,5421.69,5217.39,197.33
23031,143.51,28.14,36.41,111.78,97.68,306.75,661.85,253.49,253.49,143.51
24001,312.21,55.19,59.03,172.52,202.56,993.18,680.27,1096.89,935.65,303.76
24003,201.58,62.27,69.8,142.31,235.81,610.05,887.8,515.41,669.23,248.08
24005,239.41,35.97,64.81,132.25,231.99,575.76,528.91,438.41,437.01,245.79
24009,405.4,0,127.68,322.65,315.6,978.92,1003.9,1091.86,1028.33,391.62
24011,545.73,51,210.9,363.42,410.93,1050.28,1140.06,1607.08,1551.7,480.17
24013,216.86,0,50.22,117.12,154.75,648.97,1628,733.38,822.37,229.61
24015,374.89,155.78,180.91,437.3,319.02,3105.31,2457.9,1031.8,1180.48,334.06
24017,340.07,90.48,108.7,429.51,352.42,1209.81,1058.87,461.89,552.23,358.09
24019,702.27,140.16,237.71,411.15,653,1154.74,1900.5,701.57,1074.2,714.39
24021,185.83,73.39,79.75,383.79,279.65,3319.73,1760.11,639.17,865.38,222.9
24023,310.35,39.7,77.51,177.31,217.05,2083.33,1202.75,738.01,722.02,278.65
24025,252.37,49.24,77.55,166.47,231.93,677.05,1006.04,572.52,667.69,252.12
24027,140.59,27.74,70.64,143.87,129.99,470.22,426.97,410.83,406.79,133.35
24029,529.36,152.73,206.71,295.81,568.71,900.58,1615.73,1845.99,1743.89,513.91
24031,112.11,38.6,94.15,155.46,139.08,447.15,504.84,144.54,439.19,149.78
24033,188.51,50.54,109.12,254.97,237.76,370.58,318.56,225.32,240.74,196.71
24035,368.49,142.9,144.91,248.25,278.73,1677.53,1531.06,1764.98,1693.84,350.2
24037,317.55,48.74,95.94,204.16,244.83,767.62,1199.55,800.59,921.18,394.71
24039,468.83,53.27,130.99,311.76,373.47,517.75,615.88,623.46,623.46,432.86
24041,330.28,97.72,172.5,289.82,384.74,1442.82,2313.57,1157.93,2024.29,332.78
24043,345.78,73.54,128.95,320.06,334.5,989.09,1327.54,813.73,1430.98,398.42
24045,584.39,115,147.74,687.16,766.76,2218.17,1494.89,1108.18,1335.77,494.19
24047,499.76,171.36,331.45,678.91,825.18,1178.78,2252.71,2582.71,2622.85,587.88
24510,785.06,312.12,319.84,550.84,743.86,716.42,1052.94,1078.71,1171.45,845.83
25001,230.49,81.39,72.71,113.25,183.72,352.83,1716.17,2113.18,2113.18,230.49
25003,308.02,67.61,89.44,149.46,292.74,802.96,2245.3,2564.99,2829.07,342.82
25005,337.47,47.88,54.57,82.55,303.32,1573.56,1765.52,1566.2,1969.73,321.03
25007,309.09,0,102.26,270.81,335.5,1634.32,2431.79,1600,1600,309.09
25009,310.95,51.02,68.05,133.37,262.95,1234.94,1281.34,823.48,1015.75,354.11
25011,355.27,88.62,134.34,182.38,286.95,1013.51,5409.95,2032.52,3903.96,326.17
25013,459.9,77.61,94.66,211.75,578.61,520.41,1569.4,994.37,1480.06,501.81
25015,225.33,115.16,94.68,222.36,209.79,2218.7,1454.87,1708.75,1236.65,230.02
25017,83.54,30.68,48.53,107.79,139.22,601.88,585.77,306.43,393.66,123.02
25019,230.58,81.38,72.7,113.41,183.71,242.73,407.9,710.83,710.83,230.58
25021,130.28,21.96,36.46,82.93,132.32,964.86,685.38,422.31,638.82,133.28
25023,281.99,33.79,69.7,152.52,346.63,869.65,1981.05,912.98,1323.28,364.49
25025,272.41,153.28,120.93,246.04,458.33,724.53,1168.45,607.61,983.07,372.49
25027,201.62,55.19,64.73,131.53,248.02,823.35,1252.47,626.64,832.61,218.01
26001,434.86,49.3,51.79,230.58,377.61,40000,16666.67,2702.7,4000,433.18
26003,309.6,98.6,75.29,222.58,222.53,0,0,0,0,260.79
26005,238.94,58.64,149.38,246.06,234.25,2702.7,1752.29,1766.44,1756.54,229.85
26007,250.79,67.31,71.64,345.4,356.67,43902.44,4842.62,970.87,1457.73,269.55
26009,302.99,13.98,135.86,205.85,328.62,0,0,1562.5,2217.74,306.18
26011,481.36,47.14,191.02,239.05,320.51,182352.9,640.26,2898.55,3250,438.14
26013,0,44.38,0,0,0,0,0,0,0,0
26015,266.67,0,94.85,166.09,169.88,0,0,778.21,0,232.58
26017,309.36,55.56,127.75,237.57,257.28,5484.69,4100.25,3100.22,3183.23,271.86
26019,368.34,61.95,104.88,201.2,409.43,0,8024.69,3529.41,4347.83,376.69
26021,357.38,156.85,188.4,320.49,369.52,1329.22,1322.6,1118.28,1223.82,364.84
26023,496.64,26.28,159.35,322.62,290.87,258.9,260.87,915.33,227.44,395.03
26025,488.84,120.27,103.38,157.07,541.22,616.52,2525.41,2009.6,1759.07,394.43
26027,305.21,95.58,79.61,162.84,333.64,1080.32,2281.64,1097.18,981.4,333.19
26029,104.17,147.04,133.06,150.11,182.61,0,0,0,0,220.17
26031,488.76,105.97,127.96,137.59,294.43,11428.57,4594.6,1796.41,1812.08,458.17
26033,475.69,65.6,96.05,146.49,159.59,0,66.35,276.03,226.94,434.29
26035,819.11,72.29,96.38,259.69,469.98,55789.48,36666.67,30057.8,36984.13,784.92
26037,391.83,67.43,52.22,215.32,380.35,0,18186.75,6156.55,5854.05,310.33
26039,441.66,290.24,214.45,296.77,395.13,390.62,505.05,5970.15,6534.09,418.92
26041,303.82,52.76,88.87,130.35,226.1,0,0,0,0,303.82
26043,444.26,0,53.56,189.5,340.46,0,0,1666.67,1075.27,464.78
26045,334.58,57.64,87.8,184.07,279.84,902.72,1279.75,1025.27,1127.89,313.71
26047,391.82,130.58,63.41,118.01,275.44,0,1700.68,2312.14,2289.38,382.75
26049,230.87,150.61,104.47,139.82,201.51,415.95,621.41,639.28,637.91,222.72
26051,517.42,319,80.16,298.95,374.1,88235.3,14743.59,12765.96,10855.26,477.67
26053,272,24.6,99.48,134.71,265.83,425.53,743.49,282.89,295.86,270.46
26055,273.79,79.33,158.99,280.11,277.09,1913.88,746.27,2665.44,1983.93,276.72
26057,197.98,52.17,90.27,203.44,233.12,1525.53,162.4,83.19,151.78,223.45
26059,178.44,77.03,63.69,151.15,193.63,0,1801.8,571.43,571.43,194.91
26061,186.22,36.32,68.87,128.62,171.66,0,0,0,0,172.89
26063,293.3,112.95,99.53,265.57,272.02,54545.45,4924.24,3200,3356.48,300.17
26065,300.37,96.34,123.49,247.51,269.76,1449.82,1356.24,1400.06,1520.02,307.32
26067,341.98,147.13,48.7,172.45,281.77,107.03,214.44,199.47,330.17,318.76
26069,450.97,0,96.3,276.53,404.63,3883.28,1275.51,1652.89,1768.03,492.39
26071,665.29,0,90.91,218.96,477.55,0,1155.72,14893.62,13851.35,582.05
26073,389.51,49.61,61.85,196.55,348.62,0,2634.5,1813.93,2018.63,384.97
26075,356.7,130.29,88.16,192.78,229.43,1464.99,844.42,1486.07,1772.8,376.59
26077,242.41,80.43,153.68,198.18,205.31,1141.82,1027.35,1106.16,691.86,184.24
26079,457,0,0,0,464.63,0,5892.86,1333.33,1716.42,468.47
26081,261.76,160,178.95,212.37,298.24,1586.22,1682.93,1333.18,1303.6,282.87
26083,164.34,0,0,110.25,204.08,"null",0,0,0,180.47
26085,508.87,97.82,321.21,517.97,2603.37,2603.55,11990.41,906.34,6130.34,1491.41
26087,190.54,84.24,87.62,114.24,169.56,0,586.14,429.65,582.75,184.92
26089,187.19,236.56,92.98,163.46,120.11,0,2941.18,0,0,179.79
26091,397.99,71.9,128.92,236.08,260.95,954.2,1416.43,1314.64,841.91,365.87
26093,202.78,48.14,69.03,76.67,161.13,326.26,3240.74,1781.47,2066.93,201.41
26095,0,0,0,0,0,0,0,0,0,0
26097,264.67,90.94,122.76,313.16,287.02,3846.15,10294.12,763.36,2272.73,273.21
26099,208.36,58.81,57.04,151.38,251.68,1984.13,2631.92,675.56,808.66,208.62
26101,324.34,76.68,44.34,187.47,261.85,6296.3,3157.9,371.75,347.22,338.7
26103,188.68,64.75,81.69,106.39,146.03,206.19,200.08,899.28,728.05,171.26
26105,398.59,97,103.53,204.24,280.98,0,1785.71,3125,3390.6,406.62
26107,276.93,36.72,60.06,167.2,213.64,404.04,1016.59,4620.75,4031.46,283.19
26109,226.49,63.55,56.61,156.11,270.5,0,13333.33,1886.79,1886.79,228.71
26111,329.46,93.41,72.52,147.85,195.96,0,1300.93,12026.73,7869.84,364.14
26113,340.68,72.43,122.21,207.4,300.63,0,0,3448.28,3448.28,356.99
26115,244.75,62.36,82.29,142.85,241.94,1958.04,2687.57,1993.36,2529.57,259.56
26117,396.06,73.55,139.08,190.08,227.57,205.68,76.28,781.81,766.02,387.67
26119,200.22,66.67,295.48,479.08,559.55,0,0,0,0,344.83
26121,356.75,114.21,156.55,250.4,321.69,885.16,1175.63,1069.58,1132.64,350.9
26123,294.59,31.47,114.24,393.98,358.29,0,0,0,0,314.47
26125,183.74,42.36,91.33,225.07,211.02,1184.2,855.98,580.54,524.33,203.94
26127,279.96,87.28,96.67,286.52,398.5,0,7333.33,900.9,1617.65,329.15
26129,626.32,279.39,68.18,160.93,169.4,0,0,13829.71,0,449.53
26131,81.12,80.45,155.96,237.49,205.13,"null",0,0,0,136.2
26133,476.78,69.07,106.19,256.47,327.46,12727.27,3439.15,8536.58,8028.46,472.67
26135,626.48,279.38,68.18,160.96,169.4,0,0,12399.31,0,449.43
26137,230.69,33.32,228.45,268.35,328.1,0,2500,1639.34,1639.34,230.69
26139,185.23,45.83,67.73,114.51,158.87,1183.43,2075.15,1923.08,2061.99,188.94
26141,365.97,0,97.85,155.08,214.26,0,0,0,0,304.84
26143,535.57,101.08,86.24,158.8,522.91,0,26153.85,7142.86,2631.58,475.7
26145,407.9,66.17,126.72,181.59,371.19,632.46,1109.34,1053.7,1103.3,365.21
26147,386.81,71.93,99.67,185.07,204.12,1312.91,2168.14,12175.99,8468.16,345.32
26149,396.32,116.42,168.96,392.42,348.97,2686.92,3228,5657.09,4731.51,384.6
26151,190.45,44.89,66.24,173.91,276.83,0,6194.69,34883.72,32446.81,176.24
26153,292.85,21.56,125.36,198.14,364.25,0,2092.2,2000,4027.78,338.16
26155,301.18,88.81,99.06,163.87,279.96,56896.55,10619.47,3260.87,2696.08,290.42
26157,212.97,70.51,85.48,148.49,175.14,1662.05,469.48,1030.93,887.72,203.42
26159,308.19,190.24,162.88,201.02,211.64,1324.35,1069.08,1526.34,1372.55,316.28
26161,152.38,42.69,97.16,125.33,126,581.58,535.7,669.11,597.47,137.88
26163,191.49,159.02,102.78,115.22,200.74,237.53,337.88,18.61,320.07,153.34
26165,183.77,132.59,161.15,225.62,284.43,3571.43,2127.66,591.72,763.36,162.28
27001,250.09,64.09,88.72,187.58,346.32,0,6521.74,11267.61,8333.33,297.94
27003,128.28,41.4,57.48,170.2,132,2344.83,1342.88,509.72,887.25,129.5
27005,338.81,81.46,61.81,98.75,228.5,0,5405.4,1574.8,2830.19,327.85
27007,333.03,79.83,88.75,215.28,234.22,0,3685.9,803.21,985.48,329.56
27009,254.74,0,0,0,327.52,0,6190.48,2092.68,1926.23,256.73
27011,0,0,0,0,0,0,0,0,0,0
27013,232.75,38.23,79.57,93.79,106.92,1067.19,1682.24,1245.68,1610.06,237.05
27015,158.73,24.39,25.98,66.63,240.68,0,0,0,0,183.25
27017,173.24,36.5,113.69,175.32,209.41,12500,1218.16,871.08,402.41,206.91
27019,46.71,12.44,14.83,0,131.99,0,9431.94,1323.04,1523.59,85.43
27021,119.08,115.01,105.08,182.22,266.89,0,0,2127.66,2127.66,215.58
27023,147.75,0,42.68,153.76,181.11,"null",10000,1562.5,1785.71,166.06
27025,118.9,30.71,58.21,134.67,158.64,0,0,154.32,0,138.84
27027,160.19,50.53,77.65,102.25,218.43,0,0,0,0,173.91
27029,529.9,0,0,0,337.45,"null",0,5555.56,0,509.09
27031,122.77,0,0,0,0,0,0,0,0,0
27033,176.73,35.89,80.44,153.02,194.57,0,0,0,0,172.69
27035,453.04,69.4,84.49,273.88,255.22,0,2280.7,3846.15,3409.09,371.48
27037,78.99,20.92,23.34,39.21,76.56,295.34,635.53,472.26,649.95,82.57
27039,274.58,35.06,32.56,49.22,90.94,0,7537.28,14643.04,17197.76,243.98
27041,266.39,10.41,59.83,80.22,116.86,"null",4324.57,1467.34,1603.12,251.51
27043,339.46,8.48,50.74,120.61,120.42,0,0,0,0,262.23
27045,103.85,82.24,44.94,71.76,105.32,0,5833.33,3030.3,3636.36,123.24
27047,347.44,71.2,93.71,51.52,105.52,11004.79,4342.1,5909.09,4876.37,299.56
27049,204.62,0,31.22,134.21,165.01,0,4188.48,2025.32,2346.04,278.74
27051,0,0,0,0,0,"null",0,0,0,0
27053,134.28,83.98,70.53,150.31,175.78,1138.84,870.27,180.95,238.02,148.78
27055,176.62,41.46,24.95,45.2,104.85,0,0,961.54,0,149.68
27057,365.53,50.77,80.73,228.33,160.97,0,4545.46,2631.58,2631.58,302.52
27059,219.78,52.33,37.08,231.34,196.41,1923.08,2192.98,427.35,1250,219.73
27061,281.13,67.01,112.81,184.92,260.64,0,2127.66,581.4,2158.27,252.84
27063,127,12.18,30.19,83.73,133.69,"null",20000,0,0,120.29
27065,471.79,0,0,167.19,216.09,0,0,6976.74,0,383.95
27067,290.96,94.06,99.98,121.19,280.15,0,2333.33,450.96,1299.69,394.79
27069,74.07,75.62,70.36,78.97,75.93,"null",0,0,0,76.04
27071,145.03,88.25,102.08,119.25,154.46,0,0,0,0,167.63
27073,97.39,0,22.41,86.35,107.78,0,0,0,0,84.48
27075,229.39,12.71,18.73,65.63,130.17,"null",0,0,0,201.63
27077,241.06,0,0,0,117.91,0,0,12500,12500,218.11
27079,84.51,42.9,38.29,89.13,140.46,0,7518.8,862.07,1503.76,98.51
27081,122.62,66.5,50.78,70.98,87.24,"null",0,0,0,119.44
27083,202.31,32.78,40.65,76.6,139.85,0,546.61,3732.96,2430.73,178.99
27085,132.15,6.21,38.38,118.47,123.72,14772.73,4074.07,1098.9,961.54,134.97
27087,0,0,0,0,0,"null",0,0,0,0
27089,51.78,0,46.52,138.58,171.35,0,0,0,0,90.35
27091,153.21,35.72,88.64,164.08,217.75,0,0,0,0,187.02
27093,147.01,48.39,110.77,85.93,164.55,0,0,2380.95,4661.02,229.11
27095,573.17,81.08,145.62,174.73,238.56,21590.91,9375,3448.28,9259.26,432.19
27097,202.11,104.75,73.38,198.51,314.99,0,7317.07,1515.15,2455.36,299.57
27099,244.15,75.57,52.18,130.65,137.97,6086.96,966.18,1787.84,1868.33,211.3
27101,202.34,32.78,40.66,76.59,139.82,"null",6722.08,15600.97,13246.8,179.04
27103,89.48,32.96,41.03,115.61,148.66,1470.59,935.37,352.11,328.28,104.81
27105,193.75,157.82,63.85,115.49,193.32,6840,790.59,329.07,389.11,264.53
27107,615.63,57.38,123.52,140.93,295.03,"null",10966.67,8175.95,4512,436.43
27109,148.57,48.05,36.16,59.51,144.3,514.58,1744.27,831.76,1035.57,157.27
27111,193.78,42.14,89.45,180.03,183.73,9210.53,4622.4,2184.47,711.74,153.85
27113,429.37,0,61.72,123.7,486.34,56363.64,9090.91,2298.85,2298.85,581.62
27115,397.46,31.77,59.82,165.12,191.45,342.47,0,0,0,314.45
27117,145.32,128.15,130.68,180.21,174.09,"null",0,0,0,185.4
27119,615.6,57.37,123.5,140.9,295,3224.12,4532.92,5597.4,3089.86,436.4
27121,266.32,10.41,59.83,80.24,116.84,0,2316.19,1947.43,2240.97,251.48
27123,187.83,106.44,72.17,117.51,154.2,901.77,1014.91,906.24,491.12,214.01
27125,615.79,57.39,123.45,140.88,295.07,"null",9900,7516.07,9430,436.61
27127,150.31,18.27,71.93,100.38,179.66,0,6666.67,2173.91,2173.91,150.01
27129,429.6,34.69,22,60.94,56.08,"null",0,2564.1,3469.39,258.33
27131,114.02,7.89,62.27,110.73,163.29,0,703.54,567.38,236.83,94.38
27133,193.74,46.19,63.85,115.5,193.31,15800,1286.67,1319.55,1703.21,264.47
27135,239.93,15.42,99.25,88.68,97.36,0,0,0,0,205.31
27137,84.24,129.34,131.07,191.09,220.25,854.7,1451.49,299.85,615.11,127.2
27139,121.01,16.66,72.09,193.74,218.53,2146.89,2127.66,891.02,1076.53,121.12
27141,345.69,0,0,133.7,217.91,0,6918.49,12291.67,8314.44,172.03
27143,106.53,11.12,35.87,67.59,152.71,0,0,1886.79,0,161.74
27145,133.68,3.61,25.71,104.51,160.71,2097.9,2937.65,1877.22,1877.22,154.07
27147,274.58,35.06,32.56,49.22,90.95,0,1020.37,3492.65,2733.48,243.98
27149,0,0,0,0,0,0,0,0,0,0
27151,86.09,0,0,0,107.18,0,0,0,0,101.24
27153,139.89,24.68,31.76,134.32,169.28,0,0,1041.67,1369.86,181.32
27155,0,0,0,0,0,"null",0,0,0,0
27157,221.65,42.32,49.78,42.67,77.65,0,0,2127.66,0,173.06
27159,273.77,0,74.57,118.12,205.38,0,6504.06,1785.71,1710.53,259.11
27161,113.11,21.17,61.06,153.33,126.35,0,793.65,271,500,117.97
27163,111.36,36.15,37.76,47.32,110.02,182.15,1728.31,264.94,375.57,110.09
27165,193.22,0,0,0,124.25,0,0,2500,2500,194.71
27167,267.25,38.02,79.72,140.53,188.46,"null",0,0,0,250.41
27169,174.31,22.04,37.49,88.15,120.28,1131.22,1309.43,847.46,948.77,157.64
27171,168.58,75.35,47.6,84.57,123.85,0,4529.92,785.85,842.99,146.38
27173,370.79,110.58,73.67,171.87,244.63,"null",0,2857.14,0,335.48
28001,406.77,91.44,176.57,259.47,465.16,516.08,280.44,614.16,639.65,386.1
28003,1260.2,71.6,88.65,89.97,173.08,499.31,738.78,7465.06,5083.08,822
28005,503.84,26.73,61.51,134.36,207.9,395.92,413,826.93,568.02,391.85
28007,190.31,73.67,156.09,170.26,176.6,227.86,213.32,316.33,351.71,203.51
28009,406.43,73.46,108.08,150.69,364.41,0,975.61,336.38,344.63,380.48
28011,2124.68,86.24,275.71,314.87,456.38,572.77,648.13,2318.5,2145.54,1852.58
28013,65.2,161.63,5.78,0,187.82,311.22,1102.44,659.82,657.41,74.35
28015,5076.3,56.75,192.8,216.52,4202.03,346.15,10445.41,10458.96,7922.91,3942.6
28017,3602.54,345.59,78.73,175.36,405.53,331.71,743.36,4524.43,2898.85,2396.94
28019,305.75,42.29,121.88,129.73,265.02,434.5,290.96,490.5,673.08,347.48
28021,97.56,203.25,154.38,209.59,201.63,210.59,230.32,147.95,147.95,97.56
28023,374.74,102.88,71.32,191.44,245.82,557.04,955.11,708.82,708.82,374.74
28025,958.81,27.16,95.01,331.64,619.06,521.4,977.22,1157.32,933.27,775.48
28027,629.79,184.19,304.26,525.6,496.65,769.85,593.54,853.37,819.43,668.75
28029,254.22,7.22,157.71,245.84,396.3,350.51,542.5,386.61,386.61,254.22
28031,41.23,61.92,83.71,146.21,146.45,0,308.57,89.97,207.68,88.39
28033,308.39,58.99,62.54,182.02,307.74,930.87,1442.97,571.25,810.54,376.63
28035,583.38,119.92,421.62,514.08,349.86,1553.06,776.42,934.96,879.62,515.73
28037,0,64.5,61.16,155.81,0,411.66,0,0,0,0
28039,1682.38,54.88,169.33,111.33,651.51,238.61,4517.5,15047.77,15047.77,1682.38
28041,158.35,101.85,37.9,39.33,290.57,0,0,257.26,257.26,142.37
28043,1078.86,87.89,210.97,186.14,1068.27,377.22,1989.8,1803.14,1803.14,1078.86
28045,593.66,163.38,134.51,417.12,418.91,2778.44,1396.99,3041.36,2465.52,457.26
28047,574.08,188.19,162.01,377.51,650.32,1359.37,1935.58,1087.23,1369.57,697.2
28049,88.83,216.48,171.4,219.22,572.63,371.56,755.22,94.73,725.38,649.7
28051,3093.13,72.69,196.53,162.27,445.25,250.76,441.72,3162.99,2075.82,2251.89
28053,428.49,52.38,309.52,300.86,395.04,392.86,697.93,451.74,479.9,366.96
28055,8107.72,0,0,0,4432.91,0,6190.06,2231.9,7943.5,7233.3
28057,178.64,48.23,62.06,82.18,100.07,527.9,428.62,376.65,466.6,183.69
28059,428.48,77.5,141.17,168.41,264.12,671.05,688.74,796.41,742.61,375.54
28061,220.58,198.09,88.46,188.61,260.89,292.14,435.89,693.09,626.18,251.23
28063,6345.13,82.51,169.3,154.15,394.2,0,638.92,5685.7,4888.21,4751.04
28065,378.39,40.23,134.11,352.82,377.88,569.49,413.82,354.09,337.15,332.84
28067,292.42,193.97,144.41,205.48,316.74,646.93,621.23,716.28,716.28,292.42
28069,6524.67,52.84,38.21,89.33,1181.25,186.93,1998.19,7383.51,5867.17,5042.38
28071,169.97,156.31,104.9,110.95,269.11,576.47,1074.31,797.55,1198.12,114.79
28073,341.85,99.11,76.97,116.13,255.03,324.47,782.22,461.44,497.12,307.62
28075,601.93,140.23,132.12,238.44,473.02,735.06,804.1,825.29,760.52,498.85
28077,311.14,62.01,95.01,123.7,351.74,405.92,892.86,656.12,820.3,413.36
28079,2560.98,59.56,149.72,164.92,2402.4,1311.9,5327.7,3921.57,3665.26,2298.77
28081,446.71,113.05,153.72,77.08,379.8,219.75,871.97,835.81,864.94,427.33
28083,535.8,277.78,213.97,301.18,444.2,392.88,703.69,604.31,628.14,527.99
28085,367.19,128.59,164.31,145.11,276.1,298.62,727,779.08,524.15,378.35
28087,632.22,98.16,144.37,153.57,294.31,311.69,652.04,514.65,523.63,527.02
28089,404.56,72.8,165.88,299.32,347.15,680.42,1273.16,955.88,1040.91,404.99
28091,539.18,74.82,108.72,185.17,1656.09,429.63,4489.1,877.03,766.28,2441.28
28093,186.34,30.47,67.53,158.89,278.87,202.43,346.86,302.47,386.13,293.35
28095,462.84,146.15,205.76,290.77,345.91,917.43,836.12,715.25,797.53,415.02
28097,0,109.68,167.18,245.37,0,390.52,0,0,0,0
28099,297.12,32.68,135.25,97.49,259.5,282.3,704.56,495.32,495.32,297.12
28101,257.11,53.12,111.1,108.49,159.24,114.95,255.49,367.56,392.96,272.35
28103,300.85,39.85,124.37,205.41,307.09,366.68,398.15,438.04,438.04,300.85
28105,219.24,10.8,119.83,144.48,296.79,299.99,816.4,138.24,268.42,246.27
28107,443.38,27.42,126.85,165.37,391.6,233.61,551.42,591.44,591.44,443.38
28109,908.65,71.86,128.03,195.18,402.62,606.42,515.28,3106.51,1967.79,797.15
28111,363.16,19.09,109.45,139.23,383.72,520.98,856.27,256.57,472.27,331.33
28113,656.01,70.19,222.96,258.14,527.26,507.44,709.34,708,768.09,503.02
28115,339.27,185.67,140.07,145.58,203.68,541.08,840.92,1292.82,1113.77,331.97
28117,435.9,40.41,42.66,59.27,258.24,338.41,785.53,744.22,935.51,407.35
28119,358.57,184.75,296.72,413.63,407.98,622.64,388.73,358.13,425.99,412.09
