"county","black_pop_1980","total_pop_1980","black_pop_2010","total_pop_2010","black_pop_2000","total_pop_2000","black_pop_1960","total_pop_1960","black_pop_1910","total_pop_1910"
54005,297,30447,122,24629,167,25535,342,28764,164,10331
54007,75,13894,59,14523,101,14702,119,15152,221,23023
54009,248,31117,281,24069,216,25447,410,28940,151,11098
54011,4488,106835,4784,96319,4150,96784,4760,108202,2447,46685
54013,12,8250,16,7627,8,7582,11,7948,80,11258
54015,4,11265,6,9386,8,10330,66,11942,5,10233
54017,4,7433,111,8202,20,7403,1,6970,8,12672
54019,4321,57863,2122,46039,2650,47579,7601,61731,9311,51903
54021,37,8334,1073,8693,65,7160,1,8050,17,11379
54023,121,10210,80,11937,76,11299,232,8304,253,7838
54025,1539,37665,981,35480,1048,34453,1879,34446,1779,24833
54027,107,14867,240,23964,167,20203,162,11705,303,11694
54029,1035,40418,712,30676,752,32667,1521,39615,37,10465
54031,203,10030,354,14025,244,12669,239,9308,387,9163
54033,1014,77710,1121,69099,1105,68652,1317,77856,1359,48381
54035,16,25794,85,29211,23,28000,6,18541,26,20956
54037,2733,30302,3524,53498,2571,42190,2882,18665,3499,15889
54039,13776,231414,14115,193063,13955,200073,14535,252925,6476,81457
54041,61,18813,74,16372,22,16919,95,19711,239,18281
54043,4,23675,18,21720,13,22108,3,20267,30,20491
54045,2149,50679,788,36743,975,37710,4776,61570,532,14476
54047,7378,49899,2107,22113,3250,27329,15899,71359,14667,47856
54049,2263,65789,1858,56418,1823,56598,2737,63717,851,42794
54051,247,41608,177,33107,153,35519,360,38041,575,32388
54053,135,27045,171,27324,130,25957,529,24459,349,23019
54055,5030,73942,3791,62264,3668,62980,7186,68206,5960,38371
54057,804,27234,782,28212,690,27078,681,22354,601,16674
54059,1100,37336,473,26839,661,28253,2053,39742,1236,19431
54061,1536,75024,3496,96189,2763,81866,1133,55617,294,24334
54063,204,12873,91,13502,872,14583,346,11584,673,13055
54065,104,10711,97,17541,89,14943,126,8376,177,7848
54067,3,28126,43,26233,14,26562,6,25414,48,17699
54069,2126,61389,1636,44443,1691,47427,2089,68437,1389,57572
54071,171,7910,150,7695,174,8196,172,8093,132,9349
54073,25,8236,100,7605,36,7514,8,7124,9,8074
54075,70,9919,60,8719,71,9131,373,10136,445,14740
54077,55,30460,361,33520,86,29334,100,27233,151,26341
54079,52,38181,490,55486,287,51589,13,23561,435,18587
54081,6862,86821,6468,78859,6753,79220,9538,77826,2052,25633
54083,216,28734,344,29405,302,28262,260,26349,376,26028
54085,4,11442,20,10449,14,10343,1,10877,26,17875
54087,25,15952,19,14926,34,15446,17,15720,18,21543
54089,1097,15875,664,13927,280,12999,1038,15640,1130,18420
54091,109,16584,125,16895,134,16089,193,15010,527,16554
54093,8,8675,11,7141,5,7321,20,7750,344,18675
54095,3,11320,14,9208,2,9592,12,10026,115,16211
54097,91,23427,158,24254,144,23404,71,18292,226,16629
54099,21,46021,74,42481,54,42903,24,38977,169,24081
54101,0,12245,14,9154,1,9719,1,13719,8,9680
54103,5,21874,24,16583,15,17693,5,19347,57,23855
54105,3,4922,9,5717,17,5873,13,4391,40,9047
54107,823,93648,958,86956,887,87986,643,78331,943,38001
54109,382,35993,117,23796,161,25708,1279,34836,105,10392
55001,261,13457,633,20875,50,18643,6,7566,4,8604
55003,25,16783,48,16157,36,16866,4,17375,8,21965
55005,11,38730,407,45870,63,44963,9,34270,18,29114
55007,4,13822,46,15014,20,15013,6,11910,8,15987
55009,506,175280,5491,248007,2641,226778,128,125082,69,54098
55011,2,14309,37,13587,16,13804,2,14202,1,16006
55013,11,12340,81,15457,56,15674,13,9214,6,9026
55015,9,30867,246,48971,124,40631,1,22268,3,16701
55017,27,52127,982,62415,89,55195,3,45096,7,32103
55019,31,32910,80,34690,43,33557,30,31527,15,30074
55021,29,43222,717,56833,460,52468,3,36708,18,31129
55023,14,16556,296,16644,233,17243,4,16351,3,16288
55025,5688,323545,25347,488073,17069,426526,1611,222095,173,77435
55027,829,75064,2381,88759,2142,85897,279,63170,43,47436
55029,36,25029,144,27785,53,27961,10,20685,3,18711
55031,114,44421,486,44159,246,43287,31,45008,184,47422
55033,170,34314,220,43857,135,39858,9,26156,12,25260
55035,140,78805,874,98736,482,93142,13,58300,33,32721
55037,9,4172,10,4423,8,5088,1,3437,0,3381
55039,125,88964,1305,101633,876,97296,54,75085,54,51610
55041,89,9044,76,9304,118,10024,0,7542,2,6782
55043,106,51736,588,51208,259,49597,7,44419,55,39007
55045,12,30012,140,36842,86,33647,5,25851,6,21641
55047,14,18370,88,19051,29,19105,2,15418,8,15491
55049,10,19802,87,23687,38,22780,10,19631,20,22497
55051,20,6730,3,5916,6,6861,2,7830,3,8306
55053,35,16831,400,20449,433,19100,6,15151,2,17075
55055,106,66152,681,83686,210,74021,20,50094,22,34306
55057,19,21039,557,26664,81,24316,8,17490,13,19569
55059,2886,123137,11052,166426,7600,149577,957,100615,40,32929
55061,7,19539,69,20574,31,20187,0,18282,0,16784
55063,172,91056,1610,114638,1016,107120,25,72465,74,43996
55065,1,17412,39,16836,17,16137,2,18142,5,20075
55067,1,19978,72,19977,31,20740,17,19916,10,17062
55069,27,26555,157,28743,123,29641,13,22338,12,19064
55071,70,82918,442,81442,245,82887,14,75215,16,44978
55073,38,111270,841,134063,347,125834,18,88874,12,55054
55075,13,39314,108,41749,100,43384,21,34660,11,33812
55077,25,11672,77,15404,545,15832,0,8516,9,10741
55078,0,3373,19,4232,3,4562,NULL,NULL,NULL,NULL
55079,149435,964988,253764,947735,231157,940164,63024,1036041,996,433187
55081,46,35074,512,44673,188,40899,53,31241,36,28881
55083,7,28947,73,37660,48,35634,0,25110,2,25657
55085,7,31216,152,35998,121,36776,7,22112,3,11433
55087,62,128799,1736,176695,867,160971,3,101794,28,49102
55089,442,66981,1177,86395,765,82317,9,38441,7,17123
55091,1,7477,21,7469,6,7213,2,7332,1,7577
55093,77,31149,232,41019,91,36804,21,22503,15,22079
55095,29,32351,96,44205,63,41319,12,24968,5,21367
55097,108,57420,383,70019,215,67182,4,36964,5,30945
55099,7,15788,39,14159,16,15822,0,14370,6,13795
55101,13894,173132,21767,195408,19777,188831,5289,141781,115,57424
55103,23,17476,82,18021,27,17924,15,17684,13,18809
55105,4696,139420,7978,160331,7048,152307,2294,113913,157,55538
55107,19,15589,61,14755,79,15347,12,14794,2,11160
55109,22,43262,552,84345,177,63155,28,29164,3,25910
55111,31,43469,357,61976,142,55225,17,36179,30,32869
55113,3,12843,77,16557,51,16196,0,9475,0,6227
55115,7,35928,143,41949,91,40664,5,34351,31,31884
55117,309,100935,1684,115507,1224,112646,6,86484,19,54888
55119,1,18817,58,20689,17,19680,1,17843,24,13641
55121,6,26158,62,28816,35,27010,9,23377,2,22928
55123,8,25642,109,29773,18,28056,7,25663,116,28116
55125,4,16535,35,21430,43,21033,0,9332,10,6019
55127,419,71507,980,102228,790,93759,158,52368,64,29614
55129,13,13174,36,15911,27,16036,10,10301,3,8196
55131,67,84848,1155,131887,465,117493,8,46119,6,23784
55133,733,280326,4914,389891,2646,360767,146,158249,74,37100
55135,5,42831,154,52410,87,51731,5,35340,18,32782
55137,13,18526,454,24496,62,23154,3,13497,11,18886
55139,380,131703,2975,166994,1756,156763,52,107928,110,62116
55141,26,72799,393,74749,201,75555,2,59105,6,30583
56001,294,29062,422,36299,354,32014,116,21290,59,11574
56003,0,11896,26,11668,13,11461,4,11898,9,8886
56005,10,24367,159,46133,51,33698,9,5861,NULL,NULL
56007,102,21896,116,15885,105,15639,112,14937,146,11282
56009,11,14069,46,13833,18,12052,1,6366,24,6294
56011,0,5308,14,7083,3,5887,0,4691,5,6492
56013,31,38992,101,40123,44,35804,14,26168,32,11822
56015,2,12040,79,13249,25,12538,2,11941,NULL,NULL
56017,13,5710,12,4812,17,4882,12,6365,NULL,NULL
56019,1,6700,14,8569,6,7075,0,5475,2,3453
56021,1967,68649,2248,91738,2124,81607,1096,60149,1607,26127
56023,8,12177,33,18106,15,14573,15,9018,NULL,NULL
56025,511,71856,665,75450,505,66533,483,49623,19,4766
56027,1,2924,5,2484,3,2407,2,3750,NULL,NULL
56029,15,21639,56,28205,23,25786,6,16874,13,4909
56031,10,11975,28,8667,14,8807,4,7195,NULL,NULL
56033,31,25048,107,29116,49,26560,42,18989,183,16324
56035,2,4548,32,10247,12,5920,0,3778,NULL,NULL
56037,323,41723,438,43806,275,37613,195,17920,101,11575
56039,3,9355,49,21294,27,18251,0,3062,NULL,NULL
56041,17,13021,55,21118,22,19742,25,7484,26,16982
56043,7,9496,22,8533,9,8289,38,8883,NULL,NULL
56045,5,7106,21,7208,8,6644,6,7929,5,4960
72001,NULL,NULL,603,19483,230,19143,NULL,NULL,NULL,NULL
72003,NULL,NULL,2226,41959,1508,42042,NULL,NULL,NULL,NULL
72005,NULL,NULL,4515,60949,3202,64685,NULL,NULL,NULL,NULL
72007,NULL,NULL,3604,28659,1653,29032,NULL,NULL,NULL,NULL
72009,NULL,NULL,1878,25900,1193,26493,NULL,NULL,NULL,NULL
72011,NULL,NULL,2096,29261,1206,28348,NULL,NULL,NULL,NULL
72013,NULL,NULL,5875,96440,4055,100131,NULL,NULL,NULL,NULL
72015,NULL,NULL,6355,19575,3609,19117,NULL,NULL,NULL,NULL
72017,NULL,NULL,1896,24816,1271,22322,NULL,NULL,NULL,NULL
72019,NULL,NULL,1625,30318,936,28909,NULL,NULL,NULL,NULL
72021,NULL,NULL,21373,208116,13235,224044,NULL,NULL,NULL,NULL
72023,NULL,NULL,2758,50917,1381,46911,NULL,NULL,NULL,NULL
72025,NULL,NULL,15701,142893,8732,140502,NULL,NULL,NULL,NULL
72027,NULL,NULL,1452,35159,797,35244,NULL,NULL,NULL,NULL
72029,NULL,NULL,10303,47648,7165,43335,NULL,NULL,NULL,NULL
72031,NULL,NULL,40310,176762,31444,186076,NULL,NULL,NULL,NULL
72033,NULL,NULL,4047,28140,2279,30071,NULL,NULL,NULL,NULL
72035,NULL,NULL,3986,48119,1834,47370,NULL,NULL,NULL,NULL
72037,NULL,NULL,2248,13631,2339,18004,NULL,NULL,NULL,NULL
72039,NULL,NULL,782,18782,612,19811,NULL,NULL,NULL,NULL
72041,NULL,NULL,3592,43480,1750,42753,NULL,NULL,NULL,NULL
72043,NULL,NULL,4226,40512,2165,37597,NULL,NULL,NULL,NULL
72045,NULL,NULL,1788,20778,858,20002,NULL,NULL,NULL,NULL
72047,NULL,NULL,1973,37142,1077,36867,NULL,NULL,NULL,NULL
72049,NULL,NULL,483,1818,390,1868,NULL,NULL,NULL,NULL
72051,NULL,NULL,5989,38165,4147,34017,NULL,NULL,NULL,NULL
72053,NULL,NULL,6864,36993,4921,40712,NULL,NULL,NULL,NULL
72054,NULL,NULL,586,12680,305,12367,NULL,NULL,NULL,NULL
72055,NULL,NULL,1505,19427,907,21888,NULL,NULL,NULL,NULL
72057,NULL,NULL,8409,45362,4896,44301,NULL,NULL,NULL,NULL
72059,NULL,NULL,1796,21581,962,23072,NULL,NULL,NULL,NULL
72061,NULL,NULL,9603,97924,6187,100053,NULL,NULL,NULL,NULL
72063,NULL,NULL,6615,45369,3707,36743,NULL,NULL,NULL,NULL
72065,NULL,NULL,1855,41953,1003,38925,NULL,NULL,NULL,NULL
72067,NULL,NULL,1438,17250,811,16614,NULL,NULL,NULL,NULL
72069,NULL,NULL,10806,58466,7634,59035,NULL,NULL,NULL,NULL
72071,NULL,NULL,3419,45631,2007,44444,NULL,NULL,NULL,NULL
72073,NULL,NULL,566,16642,356,17318,NULL,NULL,NULL,NULL
72075,NULL,NULL,7258,50747,4223,50531,NULL,NULL,NULL,NULL
72077,NULL,NULL,5504,40290,2654,36452,NULL,NULL,NULL,NULL
72079,NULL,NULL,1349,25753,769,26261,NULL,NULL,NULL,NULL
72081,NULL,NULL,926,30753,361,34415,NULL,NULL,NULL,NULL
72083,NULL,NULL,520,9881,199,11061,NULL,NULL,NULL,NULL
72085,NULL,NULL,4582,38675,2371,34485,NULL,NULL,NULL,NULL
72087,NULL,NULL,19314,30060,18838,32537,NULL,NULL,NULL,NULL
72089,NULL,NULL,4166,20068,2545,19817,NULL,NULL,NULL,NULL
72091,NULL,NULL,3819,44113,2183,45409,NULL,NULL,NULL,NULL
72093,NULL,NULL,303,6276,194,6449,NULL,NULL,NULL,NULL
72095,NULL,NULL,3720,12225,3170,12741,NULL,NULL,NULL,NULL
72097,NULL,NULL,7345,89080,5530,98434,NULL,NULL,NULL,NULL
72099,NULL,NULL,1796,40109,1066,39697,NULL,NULL,NULL,NULL
72101,NULL,NULL,1689,32610,894,29965,NULL,NULL,NULL,NULL
72103,NULL,NULL,4240,26720,2523,23753,NULL,NULL,NULL,NULL
72105,NULL,NULL,1818,30402,839,29709,NULL,NULL,NULL,NULL
72107,NULL,NULL,1444,23423,975,23844,NULL,NULL,NULL,NULL
72109,NULL,NULL,3835,19277,2482,20152,NULL,NULL,NULL,NULL
72111,NULL,NULL,2237,24282,1206,26719,NULL,NULL,NULL,NULL
72113,NULL,NULL,14896,166327,9924,186475,NULL,NULL,NULL,NULL
72115,NULL,NULL,954,25919,396,25450,NULL,NULL,NULL,NULL
72117,NULL,NULL,811,15200,376,14767,NULL,NULL,NULL,NULL
72119,NULL,NULL,13355,54304,8445,52362,NULL,NULL,NULL,NULL
72121,NULL,NULL,1394,25265,763,25935,NULL,NULL,NULL,NULL
72123,NULL,NULL,5090,31078,3293,31113,NULL,NULL,NULL,NULL
72125,NULL,NULL,1989,35527,1364,37105,NULL,NULL,NULL,NULL
72127,NULL,NULL,73538,395326,51572,434374,NULL,NULL,NULL,NULL
72129,NULL,NULL,4060,41058,1956,40997,NULL,NULL,NULL,NULL
72131,NULL,NULL,1286,42430,672,44204,NULL,NULL,NULL,NULL
72133,NULL,NULL,3637,23274,2018,21665,NULL,NULL,NULL,NULL
72135,NULL,NULL,7133,74066,3957,63929,NULL,NULL,NULL,NULL
72137,NULL,NULL,15074,89609,10821,94085,NULL,NULL,NULL,NULL
72139,NULL,NULL,10963,74842,7382,75728,NULL,NULL,NULL,NULL
72141,NULL,NULL,886,33149,410,35336,NULL,NULL,NULL,NULL
72143,NULL,NULL,5933,39951,2360,37910,NULL,NULL,NULL,NULL
72145,NULL,NULL,6843,59662,3521,61929,NULL,NULL,NULL,NULL
72147,NULL,NULL,2617,9301,1256,9106,NULL,NULL,NULL,NULL
72149,NULL,NULL,2212,26073,1468,27913,NULL,NULL,NULL,NULL
72151,NULL,NULL,5334,37941,3390,39246,NULL,NULL,NULL,NULL
72153,NULL,NULL,2482,42043,1803,46384,NULL,NULL,NULL,NULL
